symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-09-18,1734.0,,1734.0,1676.1,1643.0,5.54,1734.0,1066.8,0.0,True,True,1209478,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-09-18,214.66,,216.0,211.46,202.82,5.84,216.0,107.1,-0.62,True,True,3513969,,Nifty Indices constituents + Yahoo history
AEGISVOPAK,Aegis Vopak Terminals Ltd.,AEGISVOPAK.NS,2026-09-18,314.95,,317.0,300.65,310.7,1.37,317.0,158.0,-0.65,True,True,2342046,,Nifty Indices constituents + Yahoo history
ACE,Action Construction Equipment Ltd.,ACE.NS,2026-09-18,1229.2,,1241.5,1202.0,1205.6,1.96,1241.5,745.1,-0.99,True,True,881443,,Nifty Indices constituents + Yahoo history
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,2026-09-18,1324.7,,1339.8,1270.0,1272.7,4.09,1339.8,907.4,-1.13,True,True,1050636,,Nifty Indices constituents + Yahoo history
APARINDS,Apar Industries Ltd.,APARINDS.NS,2026-09-18,18858.0,,19080.0,17745.0,17801.0,5.94,19080.0,6801.0,-1.16,True,True,271798,,Nifty Indices constituents + Yahoo history
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,2026-09-18,435.25,,440.7,411.5,411.3,5.82,440.7,195.9,-1.24,True,True,12038412,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-09-18,2009.6,,2038.0,1964.0,1970.3,1.99,2038.0,1251.6,-1.39,True,True,527501,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-09-18,1954.0,,1982.0,1954.0,1905.5,2.55,1982.0,823.1,-1.41,True,True,2655873,,Nifty Indices constituents + Yahoo history
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,2026-09-18,1049.7,,1065.0,979.0,980.85,7.02,1065.0,580.1,-1.44,True,True,3979254,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-09-18,2229.4,,2268.4,2201.1,2206.2,1.05,2268.4,1353.85,-1.72,True,True,880377,,Nifty Indices constituents + Yahoo history
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,2026-09-18,1728.9,,1764.0,1612.0,1617.7,6.87,1764.0,634.5,-1.99,True,True,10474149,,Nifty Indices constituents + Yahoo history
JSWINFRA,JSW Infrastructure Ltd.,JSWINFRA.NS,2026-09-18,348.25,,356.95,326.1,326.65,6.61,356.95,233.42,-2.44,True,True,25470641,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-18,707.2,,725.0,677.55,679.95,4.01,725.0,356.1,-2.46,True,True,25690503,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-09-18,399.85,,413.2,396.25,400.1,-0.06,413.2,191.31,-3.23,True,False,10809796,,Nifty Indices constituents + Yahoo history
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,2026-09-18,2003.8,,2100.7,1915.1,1909.8,4.92,2100.7,1260.0,-4.61,True,False,1744754,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-09-18,1849.9,,1849.9,1765.0,1763.0,4.93,1855.5,930.6,-0.3,False,True,4640337,,Nifty Indices constituents + Yahoo history
SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL.NS,2026-09-18,1100.0,,1109.0,1079.0,1048.0,4.96,1111.0,746.0,-0.99,False,True,1196160,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-18,415.9,,415.9,405.0,404.15,2.91,420.4,261.6,-1.07,False,True,3792806,,Nifty Indices constituents + Yahoo history
PIRAMALFIN,Piramal Finance Ltd.,PIRAMALFIN.NS,2026-09-18,2300.2,,2324.5,2246.8,2253.8,2.06,2326.4,1260.0,-1.13,False,True,529289,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-09-18,8944.5,,8944.5,8798.0,8768.5,2.01,9050.0,6696.5,-1.17,False,True,344265,,Nifty Indices constituents + Yahoo history
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,2026-09-18,1558.9,,1569.0,1491.0,1438.3,8.38,1578.0,848.0,-1.21,False,True,278137,,Nifty Indices constituents + Yahoo history
APLAPOLLO,APL Apollo Tubes Ltd.,APLAPOLLO.NS,2026-09-18,2270.1,,2270.1,2146.3,2120.0,7.08,2301.4,1653.3,-1.36,False,True,1115754,,Nifty Indices constituents + Yahoo history
BHEL,Bharat Heavy Electricals Ltd.,BHEL.NS,2026-09-18,439.9,,439.9,427.25,429.2,2.49,446.5,229.54,-1.48,False,True,7669374,,Nifty Indices constituents + Yahoo history
KPIL,Kalpataru Projects International Ltd.,KPIL.NS,2026-09-18,1445.5,,1457.0,1402.0,1390.9,3.93,1479.6,1007.1,-2.3,False,True,224766,,Nifty Indices constituents + Yahoo history
INDGN,Indegene Ltd.,INDGN.NS,2026-09-18,600.1,,611.7,590.5,591.75,1.41,615.5,414.0,-2.5,False,True,469267,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-09-18,9375.0,,9445.0,9328.5,9323.0,0.56,9615.0,5636.5,-2.5,False,True,691534,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-09-18,2961.9,,2978.0,2904.0,2907.8,1.86,3042.0,1573.6,-2.63,False,True,492452,,Nifty Indices constituents + Yahoo history
MEDANTA,Global Health Ltd.,MEDANTA.NS,2026-09-18,1499.4,,1520.0,1430.0,1404.6,6.75,1544.0,956.0,-2.89,False,True,703445,,Nifty Indices constituents + Yahoo history
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,2026-09-18,1710.6,,1728.7,1643.7,1647.7,3.82,1764.8,1004.2,-3.07,False,False,212106,,Nifty Indices constituents + Yahoo history
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,2026-09-18,85.92,,87.17,85.92,86.33,-0.47,88.76,58.08,-3.2,False,False,27340008,,Nifty Indices constituents + Yahoo history
LGEINDIA,LG Electronics India Ltd.,LGEINDIA.NS,2026-09-18,1696.9,,1706.9,1658.9,1652.9,2.66,1755.0,1304.1,-3.31,False,False,1337344,,Nifty Indices constituents + Yahoo history
